employee_id,week,hours_worked,work_life_balance_score,meetings_count,remote_days,sleep_hours,productivity_score,overtime_hours,stress_level,peer_feedback,burnout_risk
1391.0,37.0,36.96983740828157,8.980187245405101,8.0,4.0,,72.28983256049483,,1.1439035371365291,2.516886623777285,0.0
6892.0,34.0,26.382021362536342,6.113484833303212,8.0,3.0,8.105011620542044,64.79622138817052,0.0,6.972715901511881,,0.0
4561.0,9.0,27.820808614680033,4.863997422073784,,0.0,7.635041183507443,None,0.0,1.6515793263708547,,0.0
7184.0,6.0,38.35828100453052,6.684084763963728,11.0,5.0,5.841740681025475,74.96843607534771,0.0,1.0203066442575912,,0.0
4099.0,18.0,39.42934348989331,,5.0,4.0,7.260655550343381,79.76010396615237,,7.140097930011639,1.84195433672225,
7278.0,14.0,39.45116822803668,6.698666055218242,8.0,1.0,7.608151599633809,89.7202752630819,0.0,5.078500091676377,3.264799581352397,
9392.0,19.0,39.46684820264068,,,5.0,5.385837387070993,76.2997083569635,0.0,8.239903109289378,4.740999939693305,0.0
4104.0,14.0,31.84005707312441,4.1547904623110306,9.0,1.0,5.8755296115250015,84.55636210376198,0.0,2.4787952201606402,3.320597815696234,0.0
8215.0,40.0,61.21438072045518,7.303082576793518,10.0,4.0,6.958724691050153,56.855622907264404,21.214380720455182,5.59635004169712,,1.0
3454.0,17.0,42.31803305119222,8.093187228543048,10.0,5.0,None,None,2.3180330511922165,2.0443358261513733,3.822535891882141,0.0
9996.0,35.0,34.24472831463467,7.194921696708995,8.0,3.0,,41.18989713286035,0.0,4.687427245802966,,
,29.0,44.02316436411577,3.5594908380154733,15.0,3.0,7.095600136574518,82.84987732504052,4.023164364115772,4.207346921918845,3.81163265149438,0.0
9154.0,,31.48775558222569,4.93350490831293,11.0,2.0,5.867792403290436,67.41944466703042,,,?,0.0
6056.0,17.0,40.26736097019389,7.113052943224141,8.0,3.0,5.134701192444937,74.53830620506791,0.2673609701938915,6.610807642095953,2.441939231533193,0.0
9110.0,,44.00695777978213,7.266289616874637,10.0,,7.2538973463365695,82.03531317807258,4.006957779782127,3.3239263403226236,4.814187540511668,0.0
4840.0,8.0,45.50936649798734,5.7849855773097865,6.0,0.0,?,84.66715375565563,5.509366497987337,1.4561320365507107,2.319025193392748,0.0
2028.0,1.0,,4.788414774157782,7.0,1.0,,62.01947136983816,0.0,1.9430107892622934,?,0.0
8385.0,45.0,70.0,3.5532497234124545,8.0,4.0,3.7775132506596245,59.739247727467806,30.0,,1.990567146345989,1.0
,36.0,,3.317902096309779,13.0,1.0,5.621100306941139,,11.818019050985328,7.539161292266679,2.745360062924756,1.0
7910.0,7.0,60.32504979021155,3.684855386591796,11.0,4.0,5.873473962034649,54.03786778072004,20.32504979021155,9.481724742109924,4.559326251837589,
7938.0,46.0,37.438839994007026,5.024367989732309,3.0,1.0,5.029308281625449,72.2015786608157,0.0,,1.1148557845290905,0.0
5488.0,5.0,42.46792097238474,6.659893460238046,10.0,4.0,?,85.48588351515622,,8.913608942220893,4.189537899641298,0.0
1206.0,24.0,40.36459397018586,8.088970323942467,14.0,4.0,6.630061813796384,42.310307461064895,0.36459397018585804,7.9555144799169435,2.1069340276544084,0.0
6134.0,28.0,,,18.0,,None,,0.0,3.2027805077821885,3.4098407767129566,
6977.0,43.0,47.57608919026411,3.4534978906759672,6.0,2.0,7.328734021505512,49.76210106649647,7.576089190264113,7.747974466124726,2.514091309440637,0.0
,17.0,31.163486793986806,8.795160142313755,8.0,0.0,7.4473740897361855,?,0.0,6.484450187097795,?,
8035.0,37.0,46.982509369055265,6.701110681874532,5.0,,8.011548916504864,62.94243045133991,6.982509369055265,,3.029683283443813,0.0
2484.0,20.0,35.019086953774035,3.8528641228747293,10.0,0.0,None,,0.0,1.8470185414817983,2.4979012811408,0.0
8858.0,3.0,43.99027775060078,4.503946213490807,10.0,3.0,6.249360058751253,95.13577560829704,3.9902777506007823,4.2999635375074625,2.5729948002814793,0.0
,37.0,,5.512144065038986,,4.0,5.813253965862581,81.0734675025483,14.616321076312367,6.27127663294703,1.6441600983457434,1.0
3790.0,,,8.804255570550005,7.0,5.0,,71.51542453156998,0.0,6.010219122005647,1.5686888333472506,
8408.0,15.0,47.80223784507228,,11.0,1.0,,71.90930949819295,,5.330730082162063,2.0447951922945795,0.0
9755.0,51.0,34.910959160076274,5.563544434165384,11.0,1.0,?,81.25265699603992,0.0,5.309187424974075,,0.0
,48.0,28.186660192679305,5.623186331634848,,3.0,5.230923786843636,,,1.1484271496556406,1.932044895998041,0.0
,8.0,56.61729130306017,,10.0,1.0,,,16.61729130306017,1.1942468087688893,4.093352890696589,1.0
2757.0,13.0,47.47709151047079,4.156427775495275,9.0,1.0,5.695285322748968,85.098381885715,7.4770915104707925,4.669983849073008,4.258469488944641,0.0
8574.0,48.0,38.65579424215101,5.810264146498783,9.0,1.0,,60.22418434113552,0.0,5.636571871201835,None,
7374.0,3.0,46.96408657898743,,15.0,0.0,,67.3595531489706,6.964086578987427,7.079907900559723,4.9043390096985835,0.0
7892.0,1.0,29.83605022352689,6.9415292710171235,10.0,,7.661538468956232,81.04048070447413,,,2.0656670176526526,
2678.0,9.0,,3.990406100532371,11.0,2.0,3.715603577487667,None,,,1.2910582221231022,0.0
4242.0,,42.1700499822538,8.61625534771266,11.0,3.0,6.174389827949676,100.0,2.1700499822538006,4.526188523372457,2.753547625737284,
,41.0,,6.256685180745928,9.0,0.0,5.531480981575868,80.09405807243976,6.505441484404102,2.1407359795473613,1.7263060967318666,0.0
2059.0,26.0,56.417308695387234,,8.0,0.0,4.9597273099370724,63.95311972578544,16.417308695387234,,4.1376260514491525,1.0
7668.0,17.0,54.4824601536991,7.836080705528673,13.0,4.0,6.230615195008473,95.50753579560273,14.482460153699101,7.898991677179608,1.45992461873383,1.0
,34.0,26.11160773614585,6.315237698264053,8.0,4.0,5.412595622112631,81.71076753692802,0.0,3.1947223580481983,2.934439082553892,0.0
6915.0,,20.04753416942348,7.89716137826365,18.0,1.0,5.284205626704877,58.973550065264284,0.0,8.357361822672567,1.3347011116011367,0.0
3693.0,51.0,,8.309242003851635,11.0,,7.530193953098262,,2.4570993744723424,8.25450905336838,4.594849068711335,
4627.0,13.0,41.693380460562025,7.875825887445311,15.0,5.0,6.7779692705990655,57.9320152682067,1.6933804605620253,5.222897652465564,2.2344064855346524,0.0
6450.0,5.0,28.638407173284293,6.786470186697084,,0.0,8.937925519583688,76.41853021795072,0.0,7.57064902508031,3.4671604866825296,0.0
2663.0,41.0,30.392299843263103,6.525671419334342,11.0,1.0,4.663168840952678,,0.0,8.2108413133749,,0.0
,13.0,32.29646624268401,5.7805751374848935,6.0,3.0,,,0.0,7.536813799951693,1.1283606576632277,0.0
,1.0,53.35028665273661,,14.0,0.0,,69.01858109960261,13.350286652736607,,2.526054500846958,1.0
2306.0,25.0,35.275036390654314,5.865040412039759,12.0,,5.756346012711474,76.82320883003271,0.0,2.5289740814975374,,0.0
7776.0,,24.961200926446857,6.776584739050633,,1.0,,79.08110066462467,0.0,2.073122336912815,,0.0
6864.0,4.0,39.35568353278151,5.714840801403165,7.0,0.0,7.125408783331766,78.98075050262281,0.0,9.670844835403143,4.0838847713611734,
8526.0,36.0,,5.5113274098345215,9.0,,7.382140055167434,72.65146733634839,0.0,1.8503513432429342,1.5223529327604033,
,52.0,29.678858711962384,4.416955013597426,13.0,5.0,4.16801738474929,None,0.0,,,0.0
6575.0,10.0,45.903887929577735,5.196174419582967,8.0,4.0,None,73.03496896169838,,1.9146447304789262,1.5213089272107068,0.0
6530.0,28.0,51.37239040896006,4.224146647597035,13.0,2.0,,65.35719779383264,11.372390408960058,8.153173182316214,4.159891761108138,1.0
,6.0,36.4462490757001,,9.0,,8.094179074099907,93.9237634790938,0.0,5.978225971272426,4.140062259806701,0.0
4748.0,27.0,24.960897193886062,7.345383518544156,13.0,5.0,5.249645889699046,80.50752402085618,,2.581416788054442,2.3228602008309442,0.0
,12.0,37.26254837553845,7.19843169657456,8.0,1.0,6.454800600615333,,0.0,9.6372925811346,2.3122009003018325,0.0
2998.0,,,6.104238311569608,13.0,4.0,4.279094450717274,73.60250804111361,3.0167326123983713,8.635229264648881,3.3969547094009864,0.0
8994.0,48.0,20.0,3.4745826194094684,11.0,0.0,,100.0,,2.1426690070989807,4.98912104769134,0.0
2495.0,3.0,44.81516954277988,6.698874227746107,9.0,4.0,6.0329769427122395,56.3358807356925,4.815169542779877,8.319514086456792,,
4304.0,46.0,36.250023515025816,,9.0,1.0,6.3309605273687275,,0.0,8.599771848843684,2.2626878720145402,
4763.0,33.0,40.43717451483083,8.695294240320912,10.0,0.0,6.634487570704315,63.6549265423625,0.43717451483082925,7.946192531420486,4.318337356413862,0.0
6232.0,10.0,37.1037697279237,,13.0,5.0,,94.2623531508171,0.0,4.160330372801814,2.2619261490004368,
2853.0,31.0,32.465602090531306,,,1.0,8.059319625174851,60.01780440609074,0.0,3.308682231171306,3.045817735419784,0.0
7585.0,,38.890083640347434,7.995122285214246,16.0,3.0,,68.2194781723046,,5.724272967745575,1.1268569806933595,0.0
2291.0,7.0,34.910797382508804,4.392062254037038,15.0,0.0,6.675773005375416,79.35761221285955,0.0,5.268226868612158,4.761674180215509,0.0
4581.0,36.0,36.42419025051806,7.020107678768083,,0.0,,50.0184078829471,0.0,6.252978729424736,3.9389799822976044,0.0
8554.0,14.0,31.19581988024614,5.093935625591121,8.0,,6.085252341268497,,0.0,4.761891659321055,4.46145852729338,
8280.0,48.0,,,10.0,4.0,6.436893682557208,78.02996437087214,5.367749858839076,2.8967020980821805,3.2317124293380703,0.0
,14.0,52.36798541352808,8.121615686020704,,0.0,7.016417116326487,35.838927878860744,12.367985413528082,6.131901695795521,1.2618288060596696,1.0
4696.0,3.0,31.267224776757736,8.651197543790788,4.0,3.0,5.228695130934398,82.76678225055569,,5.838249516579124,2.7566476340094495,0.0
1698.0,49.0,,5.311567253351046,12.0,4.0,6.293699283377786,53.0629611618148,0.0,9.175632396919479,2.469415969426424,0.0
5737.0,46.0,,3.0357943446872637,10.0,4.0,7.804761829344527,,,6.716959134185187,3.0612654463663045,0.0
1854.0,50.0,43.88033688343791,3.8646309609882223,15.0,2.0,7.943673406327325,89.08886747577037,,7.925354499140971,,0.0
9164.0,3.0,,4.847969739680915,12.0,0.0,5.876323225619848,61.04495910151992,2.242430370736983,4.844455117044381,,0.0
6855.0,,,7.8486731483491905,14.0,2.0,,43.531422973610006,0.0,8.401914946067176,1.1176722546469837,0.0
8392.0,19.0,39.172510161884674,,11.0,5.0,6.6776756554736725,73.35022881279272,0.0,3.787029063715714,,0.0
7528.0,35.0,48.65275604360904,,,3.0,6.39370774842205,,8.652756043609038,9.801129136173858,4.485811772973127,0.0
6249.0,12.0,,5.342359091910291,8.0,0.0,3.77260382747577,57.47376320590079,,,,0.0
6172.0,5.0,27.081767547649612,6.397097754602807,14.0,2.0,9.102246993109432,None,0.0,1.0393490328819133,2.716141308029729,
2707.0,10.0,45.81834600776454,4.662290667596654,8.0,2.0,5.496167887523736,70.09696845309999,5.818346007764539,8.361419704838838,None,0.0
,41.0,40.54477845773912,5.057486923519862,7.0,4.0,5.791487363446958,54.23466038582332,0.5447784577391204,5.842324171261046,3.4826941848960393,0.0
6535.0,33.0,39.29833300548795,7.720824446084113,3.0,,4.6169351915146875,,0.0,6.220444407654382,1.0197311714407098,0.0
5931.0,13.0,49.429858866264475,4.01323547473299,10.0,,8.019987047235475,None,9.429858866264475,9.984960802911527,4.793575809170154,0.0
4510.0,35.0,47.04433973746716,6.234193480774548,12.0,5.0,5.461466072235508,82.51546658998176,7.044339737467162,7.458235169297473,3.216841338423398,0.0
,51.0,57.15104054343831,6.486820774846269,10.0,0.0,7.121944414309242,71.43664669355874,17.151040543438313,2.1727038983272577,2.5238682825946857,1.0
5218.0,32.0,,3.8508720653785895,8.0,0.0,7.445369899862421,26.110609498093673,8.949366003548064,7.786564122118739,4.453281422885919,0.0
9958.0,11.0,45.2572551293906,7.213715222749464,6.0,4.0,?,98.99081185228336,5.2572551293906,,2.9864532736360503,
5389.0,48.0,39.46039304531619,4.198614811216083,12.0,0.0,5.35429832180054,95.51088923920905,0.0,9.414427467461133,1.3716640360398,0.0
3327.0,38.0,38.55836686863891,7.184999049589559,16.0,3.0,,?,0.0,3.373713945962707,4.651370531657381,0.0
9004.0,24.0,39.96759901572344,5.395651103517217,8.0,4.0,3.510454677238051,,0.0,5.155693341088844,2.5463616761874626,
3931.0,,42.229798553142935,6.672157583044473,11.0,3.0,7.501888046535155,51.271197639755556,2.2297985531429347,8.315363288100391,3.2877252469914744,0.0
8777.0,19.0,27.932690185949312,6.496394180596791,11.0,0.0,6.116205817530344,None,0.0,9.678049428187721,4.777582914053941,0.0
1197.0,6.0,42.63594080522231,8.905941272165089,9.0,,5.400951990007012,60.73425216523357,2.6359408052223117,2.4139822847831542,2.180457428803784,0.0
8125.0,40.0,37.566735066262744,3.3816099420703045,12.0,4.0,None,?,0.0,1.621380664993838,1.7119927197097558,0.0
2930.0,45.0,43.570508152296924,4.668216115572232,13.0,,None,85.02538728729411,3.5705081522969238,8.110688125921248,4.461494255929192,0.0
7287.0,,34.22324693884654,6.538920068990422,10.0,1.0,5.8791938533392845,,0.0,8.764596666411133,3.08810012775854,0.0
9800.0,42.0,33.40574940629185,7.540713154151007,8.0,1.0,8.58067252010563,87.66778866381894,0.0,6.41854426492675,3.780607158356582,0.0
,35.0,42.30714322526157,8.362981118568165,9.0,0.0,4.773838986953174,66.54152115011095,2.3071432252615693,2.5376871740942355,1.4425736064159134,
3511.0,4.0,44.772704383004246,3.590871438121861,7.0,3.0,5.074880219950705,59.82912657979874,4.772704383004246,2.414596125317364,3.7849450574987387,0.0
1659.0,33.0,33.960659080051364,4.676481681780533,8.0,4.0,6.535596931745634,69.09202793249368,0.0,5.145359848208056,3.2963188136361836,0.0
3811.0,13.0,53.19207183718956,3.680964200961018,4.0,2.0,8.180812277784106,?,13.192071837189559,2.745106988346264,2.3111677541006648,1.0
,,53.12349419349959,,9.0,5.0,5.934275992439201,88.4995440017254,13.123494193499589,,4.398460559453309,1.0
7546.0,43.0,24.17673776743448,,,0.0,,67.45890642406475,0.0,8.14883562694688,2.8422269070954567,0.0
2986.0,19.0,32.22973050131837,7.824526857170545,,3.0,6.61685125354006,,0.0,1.9518319974560323,2.6350757279112917,0.0
9338.0,43.0,41.162075244697995,3.9380683587974534,,0.0,None,None,1.162075244697995,3.733165873369093,1.73360620236677,
,12.0,43.707713470084926,5.326734162143539,6.0,5.0,,,3.7077134700849257,4.569511208492573,2.0185599139478887,
2734.0,11.0,61.32339972594481,3.0725140420506163,8.0,1.0,None,71.66696725471013,21.32339972594481,3.0471741993967494,?,1.0
2843.0,,41.408942800585066,7.978599964095208,9.0,0.0,7.420270941936645,58.82589256278006,1.4089428005850664,,2.6231889792189254,0.0
9680.0,12.0,38.83592405685453,3.6476556304099175,,3.0,,89.53227116086293,0.0,5.219206221854505,3.00336120767955,0.0
3976.0,27.0,28.619646914103807,5.666361265184442,4.0,1.0,4.329907178074996,62.51083702821643,0.0,9.519601027931856,,0.0
2959.0,41.0,,5.161484657070748,9.0,5.0,7.909435940901942,79.93668800260329,0.0,4.058701446047065,3.180033688891987,0.0
,25.0,38.663277539167936,4.523214492663778,13.0,5.0,4.0852084398277215,?,0.0,9.329714565605506,2.8685751050555153,
,42.0,60.57385191974707,5.768866758775011,,0.0,4.446761803004368,94.56687141389207,20.57385191974707,6.114421110610608,None,
3385.0,3.0,37.882312736443964,3.2359732415427525,6.0,1.0,8.02855093126677,86.12241030736828,,5.848658957036916,4.022277850854801,
5736.0,,32.27268362223985,5.186374714159845,11.0,5.0,4.313244503516552,65.8038760671204,,,4.917578179147047,
2802.0,20.0,44.520693975025345,6.229609407739993,8.0,4.0,5.532003976996657,91.82156628010522,,9.529942930886746,4.992381804367201,0.0
9155.0,28.0,20.0,6.645992244822266,10.0,3.0,5.110908415742346,85.96062983567312,0.0,,4.443573775031401,
9120.0,,40.79290237355581,,16.0,3.0,6.173866309273162,,0.7929023735558118,5.919598662442599,1.1701709721791365,
,48.0,48.243781842244225,,7.0,4.0,5.408803888707949,86.47500847559152,8.243781842244225,9.454873970588622,1.16770405628036,0.0
6534.0,3.0,30.524408000757,6.506824015880172,9.0,5.0,4.9738892641473464,76.7256661356535,0.0,8.655792899056898,2.292445114022827,
5061.0,42.0,53.68869769064116,,12.0,,7.160004251175068,,13.688697690641163,3.7790650111474657,4.4714842798561785,1.0
